,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,0.102,0.006,0.026,0.0,0.0,0.05,0.002,0.002,0.0,0.122,0.086,0.028,0.024,0.146,0.0,0.04,0.018,0.004,0.014,0.0,0.018,0.024,0.022,0.0,0.036,0.062,0.05,0.076,0.01,0.006,0.026
1,0.064,0.002,0.012,0.0,0.006,0.066,0.0,0.002,0.0,0.222,0.004,0.018,0.0,0.028,0.016,0.01,0.006,0.016,0.102,0.012,0.0,0.058,0.014,0.006,0.098,0.092,0.0,0.13,0.01,0.0,0.006
2,0.074,0.076,0.006,0.0,0.008,0.002,0.014,0.01,0.0,0.004,0.026,0.022,0.004,0.036,0.0,0.02,0.004,0.008,0.078,0.084,0.002,0.01,0.012,0.0,0.006,0.028,0.03,0.016,0.378,0.042,0.0
3,0.05,0.018,0.002,0.0,0.0,0.062,0.0,0.01,0.01,0.244,0.012,0.046,0.0,0.136,0.008,0.024,0.088,0.0,0.016,0.02,0.01,0.006,0.012,0.036,0.002,0.12,0.004,0.054,0.01,0.0,0.0
4,0.024,0.012,0.032,0.0,0.002,0.002,0.0,0.024,0.024,0.018,0.006,0.198,0.0,0.15,0.002,0.028,0.026,0.004,0.15,0.004,0.008,0.022,0.004,0.024,0.008,0.03,0.022,0.122,0.038,0.0,0.016
5,0.014,0.01,0.012,0.002,0.012,0.106,0.0,0.004,0.016,0.074,0.008,0.06,0.0,0.11,0.008,0.06,0.132,0.012,0.046,0.0,0.01,0.004,0.004,0.034,0.006,0.072,0.002,0.108,0.074,0.0,0.0
6,0.034,0.002,0.008,0.0,0.006,0.08,0.0,0.0,0.016,0.058,0.008,0.15,0.0,0.058,0.014,0.112,0.038,0.014,0.028,0.012,0.01,0.006,0.012,0.032,0.02,0.048,0.002,0.154,0.07,0.008,0.0
7,0.0,0.118,0.008,0.012,0.018,0.008,0.0,0.006,0.0,0.0,0.002,0.03,0.0,0.024,0.126,0.104,0.08,0.0,0.038,0.006,0.016,0.002,0.0,0.0,0.016,0.008,0.008,0.356,0.014,0.0,0.0
8,0.03,0.028,0.0,0.0,0.0,0.076,0.0,0.028,0.006,0.262,0.006,0.0,0.01,0.208,0.004,0.0,0.006,0.004,0.006,0.0,0.0,0.0,0.02,0.122,0.172,0.01,0.0,0.002,0.0,0.0,0.0
9,0.036,0.004,0.014,0.0,0.0,0.128,0.0,0.026,0.002,0.046,0.0,0.04,0.05,0.028,0.014,0.022,0.026,0.008,0.104,0.114,0.014,0.004,0.02,0.024,0.016,0.01,0.002,0.234,0.01,0.004,0.0
10,0.048,0.016,0.026,0.0,0.034,0.004,0.004,0.01,0.026,0.026,0.014,0.016,0.012,0.0,0.012,0.006,0.008,0.056,0.252,0.078,0.006,0.056,0.028,0.0,0.016,0.022,0.006,0.186,0.02,0.012,0.0
11,0.014,0.066,0.0,0.0,0.0,0.1,0.002,0.002,0.006,0.116,0.014,0.02,0.004,0.178,0.022,0.102,0.01,0.004,0.036,0.002,0.004,0.068,0.064,0.0,0.02,0.028,0.022,0.094,0.002,0.0,0.0
12,0.0,0.024,0.014,0.0,0.004,0.0,0.02,0.002,0.002,0.002,0.002,0.004,0.008,0.008,0.004,0.002,0.004,0.006,0.03,0.092,0.004,0.004,0.02,0.004,0.004,0.004,0.02,0.022,0.682,0.006,0.002
13,0.08,0.002,0.036,0.0,0.0,0.042,0.0,0.006,0.01,0.05,0.002,0.176,0.0,0.14,0.0,0.02,0.032,0.014,0.034,0.0,0.008,0.004,0.018,0.02,0.004,0.024,0.0,0.236,0.038,0.002,0.002
14,0.118,0.022,0.012,0.0,0.006,0.062,0.002,0.004,0.01,0.076,0.014,0.064,0.014,0.092,0.016,0.092,0.03,0.01,0.022,0.004,0.03,0.008,0.032,0.002,0.022,0.082,0.002,0.128,0.024,0.0,0.0
15,0.02,0.004,0.02,0.0,0.002,0.002,0.022,0.008,0.052,0.012,0.01,0.096,0.026,0.02,0.014,0.026,0.082,0.006,0.308,0.012,0.026,0.04,0.006,0.026,0.014,0.01,0.012,0.072,0.046,0.006,0.0
16,0.002,0.04,0.028,0.006,0.0,0.008,0.008,0.026,0.002,0.006,0.01,0.19,0.002,0.082,0.138,0.028,0.014,0.032,0.04,0.026,0.036,0.012,0.014,0.004,0.024,0.1,0.002,0.09,0.008,0.018,0.004
17,0.024,0.006,0.0,0.0,0.0,0.06,0.0,0.02,0.01,0.41,0.008,0.0,0.028,0.244,0.0,0.0,0.008,0.0,0.002,0.0,0.0,0.002,0.004,0.098,0.058,0.014,0.0,0.004,0.0,0.0,0.0
18,0.13,0.01,0.002,0.0,0.0,0.102,0.018,0.002,0.016,0.08,0.036,0.054,0.0,0.188,0.05,0.104,0.034,0.002,0.008,0.0,0.006,0.006,0.018,0.004,0.024,0.018,0.014,0.068,0.0,0.0,0.006
19,0.136,0.002,0.006,0.0,0.0,0.052,0.0,0.008,0.012,0.016,0.002,0.186,0.0,0.07,0.0,0.068,0.062,0.0,0.182,0.01,0.004,0.016,0.0,0.016,0.002,0.026,0.01,0.066,0.048,0.0,0.0
20,0.192,0.018,0.01,0.002,0.03,0.002,0.014,0.006,0.008,0.034,0.018,0.012,0.02,0.008,0.01,0.002,0.01,0.048,0.172,0.07,0.014,0.024,0.024,0.0,0.008,0.018,0.004,0.078,0.114,0.024,0.006
21,0.002,0.076,0.014,0.01,0.0,0.052,0.002,0.014,0.07,0.01,0.028,0.058,0.0,0.046,0.016,0.008,0.028,0.008,0.152,0.03,0.014,0.0,0.004,0.042,0.018,0.02,0.012,0.118,0.106,0.002,0.04
22,0.0,0.016,0.064,0.0,0.024,0.002,0.0,0.004,0.0,0.028,0.004,0.006,0.0,0.06,0.004,0.064,0.01,0.038,0.078,0.04,0.004,0.018,0.4,0.0,0.044,0.014,0.002,0.054,0.02,0.0,0.002
23,0.134,0.008,0.004,0.0,0.0,0.048,0.0,0.004,0.016,0.216,0.014,0.124,0.0,0.15,0.002,0.012,0.104,0.004,0.008,0.0,0.0,0.104,0.0,0.004,0.01,0.008,0.008,0.012,0.006,0.0,0.0
24,0.094,0.004,0.018,0.002,0.0,0.038,0.002,0.002,0.002,0.108,0.17,0.088,0.022,0.082,0.006,0.026,0.02,0.016,0.01,0.0,0.012,0.036,0.03,0.002,0.026,0.078,0.032,0.022,0.006,0.008,0.038
25,0.03,0.014,0.012,0.0,0.0,0.082,0.0,0.002,0.008,0.08,0.01,0.034,0.008,0.136,0.02,0.016,0.22,0.024,0.026,0.004,0.008,0.006,0.002,0.056,0.008,0.138,0.004,0.028,0.024,0.0,0.0
26,0.088,0.046,0.006,0.0,0.0,0.152,0.01,0.01,0.002,0.076,0.01,0.008,0.002,0.252,0.008,0.066,0.048,0.008,0.034,0.002,0.01,0.02,0.026,0.008,0.014,0.014,0.018,0.058,0.002,0.0,0.002
27,0.116,0.018,0.006,0.0,0.0,0.1,0.0,0.002,0.006,0.152,0.034,0.06,0.002,0.042,0.082,0.062,0.04,0.004,0.016,0.022,0.022,0.014,0.014,0.002,0.024,0.052,0.028,0.074,0.006,0.0,0.0
28,0.016,0.04,0.022,0.0,0.0,0.058,0.0,0.0,0.002,0.07,0.008,0.046,0.002,0.094,0.002,0.014,0.006,0.044,0.162,0.0,0.006,0.028,0.168,0.0,0.048,0.084,0.014,0.054,0.01,0.002,0.0
29,0.1,0.004,0.008,0.0,0.0,0.126,0.016,0.004,0.002,0.154,0.072,0.074,0.004,0.094,0.018,0.026,0.078,0.004,0.014,0.006,0.01,0.01,0.022,0.002,0.006,0.036,0.062,0.04,0.006,0.0,0.002
30,0.0,0.094,0.048,0.0,0.01,0.032,0.0,0.006,0.018,0.002,0.002,0.01,0.0,0.048,0.02,0.036,0.012,0.004,0.12,0.04,0.026,0.002,0.0,0.002,0.004,0.046,0.014,0.168,0.228,0.0,0.008
31,0.006,0.012,0.01,0.004,0.006,0.0,0.012,0.016,0.018,0.004,0.002,0.028,0.01,0.01,0.006,0.034,0.0,0.026,0.358,0.024,0.022,0.054,0.026,0.006,0.062,0.032,0.034,0.032,0.142,0.002,0.002
32,0.068,0.04,0.006,0.0,0.002,0.062,0.002,0.01,0.006,0.084,0.02,0.028,0.006,0.144,0.032,0.128,0.048,0.01,0.024,0.0,0.028,0.018,0.046,0.008,0.022,0.054,0.006,0.094,0.004,0.0,0.0
33,0.178,0.014,0.008,0.0,0.0,0.158,0.0,0.002,0.002,0.126,0.012,0.042,0.002,0.06,0.04,0.022,0.012,0.012,0.04,0.014,0.008,0.006,0.002,0.014,0.014,0.082,0.004,0.108,0.008,0.01,0.0
34,0.008,0.072,0.064,0.008,0.008,0.014,0.004,0.002,0.014,0.0,0.004,0.048,0.0,0.032,0.0,0.01,0.044,0.006,0.182,0.046,0.056,0.012,0.002,0.0,0.012,0.02,0.014,0.208,0.11,0.0,0.0
35,0.004,0.126,0.028,0.0,0.0,0.108,0.004,0.0,0.002,0.194,0.016,0.0,0.0,0.092,0.01,0.0,0.002,0.054,0.0,0.014,0.0,0.01,0.172,0.042,0.056,0.038,0.0,0.016,0.0,0.012,0.0
36,0.224,0.016,0.006,0.002,0.0,0.114,0.008,0.002,0.002,0.126,0.016,0.032,0.004,0.07,0.018,0.072,0.022,0.006,0.018,0.012,0.05,0.026,0.006,0.002,0.008,0.046,0.052,0.04,0.0,0.0,0.0
37,0.0,0.04,0.1,0.012,0.022,0.01,0.016,0.0,0.01,0.002,0.01,0.01,0.004,0.032,0.006,0.004,0.014,0.038,0.102,0.01,0.028,0.006,0.138,0.0,0.012,0.016,0.024,0.044,0.29,0.0,0.0
38,0.048,0.022,0.0,0.0,0.0,0.056,0.004,0.006,0.006,0.082,0.018,0.026,0.0,0.358,0.002,0.04,0.156,0.002,0.022,0.0,0.012,0.05,0.0,0.036,0.006,0.026,0.004,0.014,0.004,0.0,0.0
39,0.0,0.134,0.086,0.0,0.02,0.012,0.01,0.0,0.01,0.014,0.004,0.034,0.006,0.016,0.036,0.008,0.0,0.036,0.204,0.022,0.006,0.04,0.05,0.002,0.074,0.024,0.006,0.106,0.038,0.002,0.0
40,0.008,0.058,0.028,0.002,0.008,0.008,0.006,0.014,0.008,0.004,0.028,0.038,0.002,0.054,0.0,0.026,0.07,0.014,0.13,0.028,0.088,0.002,0.026,0.008,0.068,0.038,0.024,0.146,0.052,0.004,0.01
41,0.022,0.006,0.026,0.0,0.002,0.104,0.002,0.012,0.016,0.012,0.002,0.04,0.008,0.05,0.062,0.016,0.01,0.014,0.1,0.016,0.01,0.004,0.01,0.056,0.022,0.044,0.002,0.168,0.146,0.018,0.0
42,0.014,0.054,0.022,0.002,0.0,0.042,0.002,0.004,0.012,0.162,0.014,0.0,0.0,0.252,0.024,0.02,0.016,0.004,0.014,0.02,0.0,0.04,0.108,0.0,0.076,0.028,0.05,0.02,0.0,0.0,0.0
43,0.008,0.024,0.08,0.008,0.01,0.002,0.004,0.004,0.0,0.004,0.0,0.006,0.002,0.008,0.0,0.0,0.0,0.042,0.132,0.138,0.012,0.014,0.008,0.0,0.042,0.02,0.006,0.292,0.132,0.0,0.002
44,0.006,0.028,0.066,0.004,0.004,0.002,0.004,0.014,0.056,0.008,0.016,0.042,0.0,0.04,0.036,0.01,0.036,0.068,0.074,0.032,0.072,0.016,0.006,0.01,0.014,0.036,0.014,0.058,0.162,0.004,0.062
45,0.01,0.018,0.014,0.004,0.006,0.014,0.006,0.004,0.024,0.012,0.008,0.08,0.004,0.244,0.008,0.028,0.03,0.064,0.03,0.016,0.116,0.006,0.018,0.014,0.02,0.09,0.006,0.024,0.08,0.002,0.0
46,0.01,0.03,0.06,0.018,0.032,0.006,0.016,0.002,0.02,0.018,0.002,0.046,0.006,0.054,0.068,0.06,0.014,0.026,0.064,0.006,0.05,0.01,0.036,0.008,0.064,0.072,0.0,0.072,0.108,0.022,0.0
47,0.0,0.008,0.282,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.012,0.006,0.0,0.0,0.0,0.004,0.004,0.002,0.218,0.084,0.0,0.0,0.0,0.024,0.03,0.0,0.018,0.044,0.244,0.004,0.0
48,0.034,0.106,0.0,0.0,0.0,0.048,0.04,0.0,0.034,0.06,0.026,0.006,0.028,0.276,0.042,0.03,0.076,0.0,0.024,0.012,0.0,0.012,0.03,0.004,0.03,0.048,0.004,0.028,0.0,0.002,0.0
49,0.002,0.142,0.026,0.04,0.054,0.0,0.032,0.002,0.018,0.012,0.004,0.01,0.004,0.016,0.01,0.002,0.004,0.09,0.052,0.114,0.02,0.02,0.116,0.0,0.024,0.05,0.0,0.052,0.08,0.004,0.0
50,0.0,0.048,0.026,0.008,0.002,0.01,0.0,0.034,0.004,0.016,0.004,0.03,0.0,0.022,0.004,0.058,0.004,0.006,0.064,0.08,0.002,0.0,0.002,0.002,0.154,0.02,0.014,0.358,0.022,0.0,0.006
51,0.008,0.17,0.01,0.024,0.0,0.032,0.002,0.024,0.0,0.006,0.0,0.076,0.004,0.048,0.004,0.006,0.004,0.218,0.02,0.01,0.062,0.014,0.112,0.0,0.026,0.062,0.0,0.056,0.0,0.0,0.002
52,0.048,0.074,0.01,0.002,0.0,0.228,0.036,0.002,0.006,0.08,0.014,0.006,0.002,0.11,0.05,0.074,0.022,0.008,0.07,0.0,0.014,0.02,0.022,0.0,0.026,0.024,0.018,0.034,0.0,0.0,0.0
53,0.014,0.044,0.01,0.0,0.006,0.062,0.0,0.004,0.024,0.032,0.008,0.126,0.004,0.106,0.006,0.108,0.014,0.018,0.02,0.004,0.02,0.0,0.008,0.046,0.022,0.124,0.002,0.062,0.104,0.002,0.0
